Year,1 - State Name,8 - Structure Number,2024 NBI Structure Number,22 - Owner Agency,3 - County Name,City - InfoBridge Place Code,27 - Year Built,29 - Average Daily Traffic,43A - Main Span Material,43B - Main Span Design,45 - Number of Spans in Main Unit,49 - Structure Length (ft.),7 - Facility Carried By Structure,CAT10 - Bridge Condition,Bridge Age (yr),58 - Deck Condition Rating,59 - Superstructure Condition Rating,60 - Substructure Condition Rating,113 - Scour Critical Bridge Value,Average Relative Humidity,Average Temperature,Maximum Temperature,Mean Wind Speed,Minimum Temperature,Number of Freeze-Thaw Cycles,Number of Snowfall Days,Number of Days with Measurable Precipitation,Number of Days with Temperature Below 0?C,Prevailing Wind Direction,Time of Wetness,Total Precipitation,Computed - Average Daily Truck Traffic (Volume),64 - Operating Rating (US tons),66 - Inventory Rating (US tons)
2007,Mississippi,11002200250005A,11002200250005A,State Highway Agency,Hinds County,,1970,30500,Steel Continuous,Stringer/Multi-beam or Girder,3,321.9,I 220             ,Good,37,8,8,8,Bridge not over waterway,74,18.4,41.2,1,-5.6,35,3,99,35,185.63,3943,1143.76,4575,59.5,35.7
2007,Mississippi,310004306412140,310004306412140,State Highway Agency,Simpson County,,1963,2100,Steel,Stringer/Multi-beam or Girder,3,182.1,SR 43             ,Good,44,7,7,7,Evaluation not yet made,76,18.4,41,0,-5.9,33,0,109,33,164.31,4390,1207,105,54.5,32.6
2007,Maryland,100000080053010,100000080053010,State Highway Agency,Charles County,,2006,50,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,2,205.1,HOMELAND DRIVE    ,,1,,,,Bridge not over waterway,73,14.1,39.2,1,-14.8,66,22,95,76,161.74,3292,938.89,0,44.6,44.6
2007,Pennsylvania,062011003401320,000000000005043,State Highway Agency,Berks County,,1978,10182,Prestressed Concrete,Stringer/Multi-beam or Girder,3,164,SR 2011 (LR 06143),Good,29,7,8,7,Bridge not over waterway,77,10.6,36,0,-19,86,68,114,124,139.7,3407,1227.85,204,45,27
2007,Pennsylvania,360324007012890,000000000021212,State Highway Agency,Lancaster County,,1970,634,Prestressed Concrete,Stringer/Multi-beam or Girder,2,152.9,PA 324;SR 0324    ,Fair,37,5,7,5,Countermeasures installed for mitigation,76,11.4,35.3,1,-19.8,89,52,119,120,149.72,3273,1258.59,38,78,22
2007,Pennsylvania,364003011000000,000000000042120,State Highway Agency,Lancaster County,,2003,2369,Steel,Mixed Types,1,102,SR 4003           ,Good,4,8,8,8,Foundations stable; Scour above top of footing,76,11.4,35.3,1,-19.8,89,52,119,120,149.72,3273,1258.59,95,88,52
2007,Mississippi,11002200250051B,11002200250051B,State Highway Agency,Hinds County,,1976,27500,Steel Continuous,Stringer/Multi-beam or Girder,2,267.1,I 220             ,Good,31,7,8,8,Bridge not over waterway,74,18.4,41.2,1,-5.6,35,3,99,35,185.63,3943,1143.76,4125,69.4,41.7
2007,Virginia,000000000014218,000000000014218,State Highway Agency,Prince William County,,1980,17000,Prestressed Concrete,Stringer/Multi-beam or Girder,3,112.9,WBL ROUTE 0066    ,Fair,27,7,6,6,Bridge not over waterway,72,13,38.8,2,-19.6,89,33,102,108,162.74,2849,916.83,850,75.4,55.6
2007,Pennsylvania,222043001000000,000000000014359,State Highway Agency,Dauphin County,,1969,616,Steel Continuous,Stringer/Multi-beam or Girder,2,242.1,T-494/SCHOOLHS RD ,Fair,38,8,6,7,Bridge not over waterway,75,11.4,35.7,1,-20.4,90,54,114,121,154.14,3075,1261.21,49,60,36
2007,Virginia,000000000023858,000000000023858,State Highway Agency,Fairfax County,,1993,2900,Prestressed Concrete,Stringer/Multi-beam or Girder,2,190.9,CLARA BARTON DR.  ,Fair,14,7,6,7,Bridge not over waterway,72,13,38.8,2,-19.6,89,33,102,108,162.74,2849,916.83,58,92.3,55.6
2007,Virginia,000000000023678,000000000023678,State Highway Agency,Fairfax County,,1993,10178,Prestressed Concrete,Stringer/Multi-beam or Girder,2,152.9,LEE CHAPEL ROAD   ,Good,14,8,8,7,Foundations Stable,72,13.7,40.5,1,-18.9,88,29,94,99,155.27,3102,893.7,102,55.6,37.7
2007,Virginia,000000000014216,000000000014216,State Highway Agency,Prince William County,,1980,19039,Prestressed Concrete,Stringer/Multi-beam or Girder,3,112.9,EBL ROUTE 0066    ,Fair,27,8,6,6,Bridge not over waterway,72,13,38.8,2,-19.6,89,33,102,108,162.74,2849,916.83,762,75.4,55.6
2007,New York,000000001016310,000000001016310,State Highway Agency,Allegany County,,1990,8698,Prestressed Concrete,Box Beam or Girders - Multiple,2,176.8,RTE 21            ,Fair,17,7,5,8,Foundations Stable; Protection Required,77,7.8,34.5,0,-18.8,88,130,136,153,137.26,2811,1070.85,696,84,50
2007,Pennsylvania,550219019500000,000000000040268,State Highway Agency,Somerset County,,1998,846,Prestressed Concrete,Stringer/Multi-beam or Girder,1,142.1,US 219 (SBL)      ,Fair,9,7,8,5,Evaluation not yet made,76,9.8,33.7,0,-19.5,95,107,120,135,139.66,3081,1098.32,76,110.1,54
2007,Pennsylvania,460309013000000,000000000027369,State Highway Agency,Montgomery County,,1958,60959,Steel Continuous,Stringer/Multi-beam or Girder,3,298.9,PA 309 BY-PASS    ,Fair,49,6,6,6,Bridge not over waterway,77,11.8,35.1,2,-16.6,90,39,120,113,145.44,3690,1333.85,1829,89.9,54
2007,Virginia,000000000000131,000000000000131,State Highway Agency,Arlington County,,1973,23855,Steel,Stringer/Multi-beam or Girder,2,121.1,WASHINGTON BLVD.  ,Fair,34,7,7,6,Bridge not over waterway,72,13.3,37.8,3,-17.4,79,29,106,95,163.62,3063,1047.43,239,95.2,57.5
2007,Virginia,000000000000067,000000000000067,State Highway Agency,Arlington County,,1982,1875,Steel Continuous,Stringer/Multi-beam or Girder,2,226,NORTH SCOTT STREET,Fair,25,7,7,6,Bridge not over waterway,72,13.3,37.8,3,-17.4,79,29,106,95,163.62,3063,1047.43,19,76.4,37.7
2007,Delaware,      1806 060 ,      1806 060 ,State Highway Agency,New Castle County,,1975,30435,Steel Continuous,Stringer/Multi-beam or Girder,2,222.1,I 495 SB          ,Fair,32,8,6,6,Bridge not over waterway,76,12.8,35.5,3,-14.9,84,34,115,103,152.04,3564,1317.87,3348,64,38
2007,Virginia,000000000011061,000000000011061,State Highway Agency,Loudoun County,,1987,25517,Steel,Stringer/Multi-beam or Girder,3,210,ROUTE 7 BYPASS    ,Good,20,7,7,7,Foundations stable; Scour above top of footing,72,13,38.8,2,-19.6,89,33,102,108,162.74,2849,916.83,766,110.1,60.5
2008,Delaware,      1281 366 ,      1281 366 ,State Highway Agency,New Castle County,,1980,23725,Steel Continuous,Stringer/Multi-beam or Girder,2,276.2,CHRISTINA PARKWAY ,Fair,28,7,6,6,Foundations stable; Scour above top of footing,76,12.8,34.6,3,-10.6,88,23,119,97,148.12,3854,1296.54,1898,110.1,56.7
2008,Delaware,      1305N082 ,      1305N082 ,State Highway Agency,New Castle County,,1994,36637,Prestressed Concrete,Stringer/Multi-beam or Girder,1,82,KOREAN WAR VET MEM,Good,14,7,8,8,Foundations stable; Scour above top of footing,76,12.8,34.6,3,-10.6,88,23,119,97,148.12,3854,1296.54,5129,99,72
2008,California,      24 0287L ,      24 0287L ,State Highway Agency,Sacramento County,,1975,24500,Prestressed Concrete Continuous,Box Beam or Girders - Multiple,2,258.9,INTERSTATE 5 SB   ,Fair,33,5,8,7,Bridge not over waterway,55,16.5,46.5,2,-2.9,10,12,49,10,128.75,1836,658.72,5145,110,35.9
2008,Delaware,      1806 060 ,      1806 060 ,State Highway Agency,New Castle County,,1975,30435,Steel Continuous,Stringer/Multi-beam or Girder,2,222.1,I 495 SB          ,Fair,33,8,6,6,Bridge not over waterway,76,12.8,34.6,3,-10.6,88,23,119,97,148.12,3854,1296.54,3348,64,38
2008,Delaware,      2920N150 ,      2920N150 ,State Highway Agency,Kent County,,1992,15352,Steel,Stringer/Multi-beam or Girder,1,71.9,KOREAN WAR VET HGW,Good,16,7,7,7,Bridge not over waterway,76,13.5,35.2,3,-9,73,17,116,82,149.76,3968,1213.4,1842,75,55
2008,New Jersey,        1143168,        1143168,State Highway Agency,Mercer County,,1998,2617,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,2,224.1,NJ ROUTE 133 EB   ,Good,10,8,8,7,Foundations stable; Scour above top of footing,78,11.6,35.6,1,-12.4,99,39,136,112,147.61,3934,1502.46,105,110.1,69
2008,New Jersey,        1328153,        1328153,State Highway Agency,Monmouth County,,1968,8100,Prestressed Concrete,Stringer/Multi-beam or Girder,2,202.1,WEST BANGS AVENUE ,Fair,40,6,7,7,Bridge not over waterway,,,,,,83,27,,,,,,81,95,21.1
2008,New Jersey,        1328154,        1328154,State Highway Agency,Monmouth County,,1968,23660,Prestressed Concrete,Stringer/Multi-beam or Girder,2,169.9,NJ ROUTE 18 NB    ,Fair,40,6,6,7,Bridge not over waterway,,,,,,83,27,,,,,,1183,82,38
2008,New Jersey,        1330151,        1330151,State Highway Agency,Monmouth County,,1969,22899,Steel,Stringer/Multi-beam or Girder,1,88.9,RT I-195 EB       ,Good,39,7,8,7,Bridge not over waterway,77,12.3,33.2,3,-10.5,83,27,130,92,145.56,3904,1379.42,3206,88,52
2008,New Jersey,        0832162,        0832162,State Highway Agency,Gloucester County,,1985,11820,Steel Continuous,Stringer/Multi-beam or Girder,3,371.1,NJ ROUTE 47       ,Good,23,7,7,7,Bridge not over waterway,77,12.1,35.2,2,-12.6,104,32,126,115,146.73,3722,1385.21,591,80,48
2008,New Jersey,        0828156,        0828156,State Highway Agency,Gloucester County,,1987,16625,Steel,Stringer/Multi-beam or Girder,1,107,N.J. ROUTE 55 NB  ,Good,21,8,8,7,Bridge not over waterway,76,12.8,34.2,3,-10,89,18,116,97,146.89,3743,1301.12,1164,93,55
2008,Maryland,100000080053010,100000080053010,State Highway Agency,Charles County,,2006,50,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,2,205.1,HOMELAND DRIVE    ,Good,2,8,8,8,Bridge not over waterway,74,13.8,35.5,1,-7.8,75,18,117,80,154.71,3716,1202.79,0,44.6,44.6
2008,Minnesota,5718           ,5718,State Highway Agency,Pine County,,1948,2050,Steel Continuous,Truss - Deck,3,402.9,TH 123            ,Fair,60,6,5,7,Countermeasures installed for mitigation,75,4.3,32.6,3,-34.7,63,117,94,169,174.41,1984,865.32,164,54,36
2008,Mississippi,11000100240435B,11000100240435B,State Highway Agency,Harrison County,,1970,45000,Prestressed Concrete,Stringer/Multi-beam or Girder,1,217.8,I 10              ,Good,38,7,7,8,Bridge not over waterway,77,20.2,34,3,-3.1,5,2,120,5,188.75,4119,1196.4,5850,66.9,61.5
2008,Mississippi,21000840161114B,21000840161114B,State Highway Agency,Covington County,,2002,2000,Prestressed Concrete,Stringer/Multi-beam or Girder,1,140.1,US 84             ,Good,6,8,8,8,Foundations stable; Scour above top of footing,78,18.1,39.1,0,-8.7,37,5,125,37,184.93,4815,1345.95,200,47.3,42
2008,Mississippi,11002200250005B,11002200250005B,State Highway Agency,Hinds County,,1977,30500,Steel Continuous,Stringer/Multi-beam or Girder,3,315,I 220             ,Good,31,8,8,8,Bridge not over waterway,77,17.4,39.8,1,-8.6,43,8,117,43,185.87,4492,1379.62,4575,58.5,34.7
2008,Mississippi,11000100240460B,11000100240460B,State Highway Agency,Harrison County,,1970,45000,Prestressed Concrete,Stringer/Multi-beam or Girder,1,422.9,I 10              ,Good,38,7,7,8,Bridge not over waterway,77,20.2,34,3,-3.1,5,2,120,5,188.75,4119,1196.4,5850,68.7,65.7
2008,Mississippi,11002200250051B,11002200250051B,State Highway Agency,Hinds County,,1976,27500,Steel Continuous,Stringer/Multi-beam or Girder,2,267.1,I 220             ,Good,32,7,8,8,Bridge not over waterway,77,17.4,39.8,1,-8.6,43,8,117,43,185.87,4492,1379.62,4125,69.4,41.7
2008,Maryland,100000070042010,100000070042010,State Highway Agency,Cecil County,,1973,10650,Steel,Stringer/Multi-beam or Girder,2,90.9,MD 273            ,Fair,35,6,5,5,Foundations stable; Scour above top of footing,76,12.8,34.6,3,-10.6,88,23,119,97,148.12,3854,1296.54,852,35.7,35.7
2008,Pennsylvania,360324007012890,000000000021212,State Highway Agency,Lancaster County,,1970,649,Prestressed Concrete,Stringer/Multi-beam or Girder,2,152.9,PA 324;SR 0324    ,Poor,38,4,7,5,Countermeasures installed for mitigation,77,11.2,34.4,1,-14.1,106,43,139,124,152.09,3575,1463.06,39,78,22
2008,Pennsylvania,364003011000000,000000000042120,State Highway Agency,Lancaster County,,2003,2380,Steel,Stringer/Multi-beam or Girder,1,102,SR 4003           ,Good,5,8,8,8,Foundations stable; Scour above top of footing,77,11.2,34.4,1,-14.1,106,43,139,124,152.09,3575,1463.06,95,110.1,68
2008,Pennsylvania,222043001000000,000000000014359,State Highway Agency,Dauphin County,,1969,643,Steel Continuous,Stringer/Multi-beam or Girder,2,242.1,T-494/SCHOOLHS RD ,Fair,39,8,6,7,Bridge not over waterway,77,11,34.6,1,-14.2,106,45,138,125,153.22,3486,1382.72,51,63.1,38
2008,Pennsylvania,460309013000000,000000000027369,State Highway Agency,Montgomery County,,1958,61981,Steel Continuous,Stringer/Multi-beam or Girder,3,290,PA 309 BY-PASS    ,Fair,50,5,8,7,Bridge not over waterway,77,12.1,35.2,2,-12.6,104,32,126,115,146.73,3722,1385.21,1859,85,51
2008,Mississippi,11002200250005A,11002200250005A,State Highway Agency,Hinds County,,1970,30500,Steel Continuous,Stringer/Multi-beam or Girder,3,321.9,I 220             ,Good,38,8,8,8,Bridge not over waterway,77,17.4,39.8,1,-8.6,43,8,117,43,185.87,4492,1379.62,4575,59.5,35.7
2008,Pennsylvania,550219019500000,000000000040268,State Highway Agency,Somerset County,,1998,1221,Prestressed Concrete,Stringer/Multi-beam or Girder,1,142.1,US 219 (SBL)      ,Fair,10,6,8,5,Evaluation not yet made,78,9,31.5,0,-16.2,105,97,138,139,136.5,3420,1419.71,110,110.1,54
2008,Mississippi,310004306412140,310004306412140,State Highway Agency,Simpson County,,1963,2100,Steel,Stringer/Multi-beam or Girder,3,182.1,SR 43             ,Good,45,7,7,7,Evaluation not yet made,78,17.7,39.3,0,-8.1,42,8,127,42,166.17,4706,1339.26,105,54.5,32.6
2008,Virginia,000000000011061,000000000011061,State Highway Agency,Loudoun County,,1987,26084,Steel,Stringer/Multi-beam or Girder,3,210,ROUTE 7 BYPASS    ,Good,21,7,7,7,Foundations stable; Scour above top of footing,74,12.4,35.9,2,-12.4,101,24,117,109,158.76,3379,1250.26,783,110.1,60.5
2008,Virginia,000000000023858,000000000023858,State Highway Agency,Fairfax County,,1993,2900,Prestressed Concrete,Stringer/Multi-beam or Girder,2,190.9,CLARA BARTON DR.  ,Fair,15,7,6,7,Bridge not over waterway,74,12.4,35.9,2,-12.4,101,24,117,109,158.76,3379,1250.26,58,92.3,55.6
2008,Virginia,000000000000131,000000000000131,State Highway Agency,Arlington County,,1973,23234,Steel,Stringer/Multi-beam or Girder,2,121.1,WASHINGTON BLVD.  ,Fair,35,7,6,5,Bridge not over waterway,75,12.9,34.5,3,-10.8,89,22,118,96,157.85,3474,1353.63,232,95.2,57.5
2008,Virginia,000000000000067,000000000000067,State Highway Agency,Arlington County,,1982,1875,Steel Continuous,Stringer/Multi-beam or Girder,2,226,NORTH SCOTT STREET,Fair,26,7,7,6,Bridge not over waterway,75,12.9,34.5,3,-10.8,89,22,118,96,157.85,3474,1353.63,19,76.4,37.7
2008,New York,000000001016310,000000001016310,State Highway Agency,Allegany County,,1990,8698,Prestressed Concrete,Box Beam or Girders - Multiple,2,176.8,RTE 21            ,Fair,18,7,5,7,Foundations Stable; Protection Required,80,7.4,31,0,-20.6,98,120,149,160,137.77,3171,1109.68,783,84,50
2008,Virginia,000000000014216,000000000014216,State Highway Agency,Prince William County,,1980,19211,Prestressed Concrete,Stringer/Multi-beam or Girder,3,112.9,EBL ROUTE 0066    ,Fair,28,8,6,6,Bridge not over waterway,74,12.4,35.9,2,-12.4,101,24,117,109,158.76,3379,1250.26,768,75.4,55.6
2008,Virginia,000000000014218,000000000014218,State Highway Agency,Prince William County,,1980,17000,Prestressed Concrete,Stringer/Multi-beam or Girder,3,112.9,WBL ROUTE 0066    ,Fair,28,7,6,6,Bridge not over waterway,74,12.4,35.9,2,-12.4,101,24,117,109,158.76,3379,1250.26,850,75.4,55.6
2008,Florida,         790174,         790174,State Highway Agency,Volusia County,,1997,10000,Prestressed Concrete Continuous,Segmental Box Girder,10,2319.9,SR-430            ,Good,11,7,7,7,Foundations Stable,77,21.5,37.2,2,-2.2,2,0,132,2,181.6,4500,1298.33,400,52.9,39.6
2008,Virginia,000000000023678,000000000023678,State Highway Agency,Fairfax County,,1993,10454,Prestressed Concrete,Stringer/Multi-beam or Girder,2,152.9,LEE CHAPEL ROAD   ,Good,15,8,8,7,Foundations Stable,74,13.2,37.9,1,-9.3,94,23,116,98,152.05,3589,1245.61,105,55.6,37.7
2008,Pennsylvania,062011003401320,000000000005043,State Highway Agency,Berks County,,1978,10072,Prestressed Concrete,Stringer/Multi-beam or Girder,3,164,SR 2011 (LR 06143),Good,30,7,8,7,Bridge not over waterway,78,10.6,34.7,0,-19.6,107,57,132,130,143.6,3535,1500.83,302,110.1,38
2009,Delaware,      1806 060 ,      1806 060 ,State Highway Agency,New Castle County,,1975,29382,Steel Continuous,Stringer/Multi-beam or Girder,2,222.1,I 495 SB          ,Fair,34,7,6,6,Bridge not over waterway,80,12,32.7,3,-14.3,75,31,144,94,159.25,4332,1718.61,1175,64,38
2009,California,      24 0287L ,      24 0287L ,State Highway Agency,Sacramento County,,1975,24500,Prestressed Concrete Continuous,Box Beam or Girders - Multiple,2,258.9,INTERSTATE 5 SB   ,Fair,34,5,8,7,Bridge not over waterway,58,16.3,44,2,-4.6,10,7,60,10,139.75,1904,745.99,5145,110,35.9
2009,Florida,         790174,         790174,State Highway Agency,Volusia County,,1997,10500,Prestressed Concrete Continuous,Segmental Box Girder,10,2319.9,SR-430 WB         ,Good,12,7,7,7,Foundations Stable,77,21.7,38.5,2,-4.5,5,0,129,5,178.74,4400,1450.78,420,52.9,39.6
2009,Delaware,      2920N150 ,      2920N150 ,State Highway Agency,Kent County,,1992,15352,Steel,Stringer/Multi-beam or Girder,1,71.9,KOREAN WAR VET HGW,Good,17,7,7,7,Bridge not over waterway,80,12.6,33.3,3,-13.7,65,24,146,83,159.41,4415,1699.8,1842,75,55
2009,Maryland,100000080053010,100000080053010,State Highway Agency,Charles County,,2006,50,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,2,205.1,HOMELAND DRIVE    ,Good,3,8,8,8,Bridge not over waterway,77,13.2,35,1,-13.6,72,22,139,83,161.07,3898,1606.09,0,44.6,44.6
2009,Mississippi,21000840161114B,21000840161114B,State Highway Agency,Covington County,,2002,1750,Prestressed Concrete,Stringer/Multi-beam or Girder,1,140.1,US 84             ,Good,7,8,8,8,Foundations stable; Scour above top of footing,81,18.2,40,0,-6.1,39,3,141,39,169.03,5067,1607.55,175,47.3,42
2009,Mississippi,11002200250005A,11002200250005A,State Highway Agency,Hinds County,,1970,31000,Steel Continuous,Stringer/Multi-beam or Girder,3,321.9,I 220             ,Good,39,7,8,8,Bridge not over waterway,80,17.3,39.2,1,-6.2,39,3,147,39,178.52,4992,1998.64,4650,59.5,35.7
2009,Mississippi,11002200250005B,11002200250005B,State Highway Agency,Hinds County,,1977,31000,Steel Continuous,Stringer/Multi-beam or Girder,3,315,I 220             ,Good,32,7,8,8,Bridge not over waterway,80,17.3,39.2,1,-6.2,39,3,147,39,178.52,4992,1998.64,4650,58.5,34.7
2009,Mississippi,11002200250051B,11002200250051B,State Highway Agency,Hinds County,,1976,27500,Steel Continuous,Stringer/Multi-beam or Girder,2,267.1,I 220             ,Good,33,7,7,8,Bridge not over waterway,80,17.3,39.2,1,-6.2,39,3,147,39,178.52,4992,1998.64,4125,69.4,41.7
2009,Mississippi,310004306412140,310004306412140,State Highway Agency,Simpson County,,1963,2100,Steel,Stringer/Multi-beam or Girder,3,182.1,SR 43             ,Good,46,7,7,7,Foundations Stable,80,17.7,40,0,-6.3,38,3,144,38,157.28,5032,1807.33,105,54.5,32.6
2009,Mississippi,11000100240460B,11000100240460B,State Highway Agency,Harrison County,,1970,45000,Prestressed Concrete,Stringer/Multi-beam or Girder,1,422.9,I 10              ,Good,39,7,7,8,Bridge not over waterway,77,20.6,36.6,3,-1.7,3,2,140,3,178.98,4120,1584.38,5850,68.7,65.7
2009,Mississippi,11000100240435B,11000100240435B,State Highway Agency,Harrison County,,1970,45000,Prestressed Concrete,Stringer/Multi-beam or Girder,1,217.8,I 10              ,Good,39,7,7,8,Bridge not over waterway,77,20.6,36.6,3,-1.7,3,2,140,3,178.98,4120,1584.38,5850,66.9,61.5
2009,New Jersey,        1143168,        1143168,State Highway Agency,Mercer County,,1998,7891,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,2,224.1,NJ ROUTE 133 EB   ,Good,11,8,8,7,Foundations stable; Scour above top of footing,80,11,33.3,2,-16.5,70,28,141,98,153.12,4311,1544.61,316,110.1,69
2009,New York,000000001016310,000000001016310,State Highway Agency,Allegany County,,1990,8698,Prestressed Concrete,Box Beam or Girders - Multiple,2,176.8,RTE 21            ,Fair,19,7,5,7,Foundations Stable; Protection Required,78,7.4,31.2,0,-20.2,95,96,139,153,135.78,3341,1196.07,870,84,50
2009,New Jersey,        1328153,        1328153,State Highway Agency,Monmouth County,,1968,8100,Prestressed Concrete,Stringer/Multi-beam or Girder,2,202.1,WEST BANGS AVENUE ,Fair,41,6,7,7,Bridge not over waterway,,,,,,68,19,,,,,,81,95,21.1
2009,New Jersey,        1328154,        1328154,State Highway Agency,Monmouth County,,1968,24130,Prestressed Concrete,Stringer/Multi-beam or Girder,2,169.9,NJ ROUTE 18 NB    ,Fair,41,6,6,7,Bridge not over waterway,,,,,,68,19,,,,,,1207,82,38
2009,New Jersey,        0828156,        0828156,State Highway Agency,Gloucester County,,1987,16625,Steel,Stringer/Multi-beam or Girder,1,107,N.J. ROUTE 55 NB  ,Good,22,8,8,7,Bridge not over waterway,81,11.9,31.8,3,-14.6,73,23,146,93,155.42,4442,1787.66,831,93,55
2009,New Jersey,        1330151,        1330151,State Highway Agency,Monmouth County,,1969,23357,Steel,Stringer/Multi-beam or Girder,1,88.9,RT I-195 EB       ,Good,40,7,8,7,Bridge not over waterway,81,11.6,30.8,3,-14,68,19,138,89,153.47,4468,1683.28,3270,88,52
